Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile
Rule-Based Control Strategy for Tempe Fermentation Incubator with Internet of Things Monitoring,https://scholar.google.com/scholar?q=+intitle:%27Rule-Based%20Control%20Strategy%20for%20Tempe%20Fermentation%20Incubator%20with%20Internet%20of%20Things%20Monitoring%27,"2022 IEEE International Conference on Sustainable Engineering and Creative …, 2022","2022 IEEE International Conference on Sustainable Engineering and Creative …, 2022",N/A,"Authors : Istiadi, AY Rahman, F Rofii",2022,N/A,N/A
Betta Fish Image Classification Using Artificial Neural Networks with Gabor Extraction Features,https://scholar.google.com/scholar?q=+intitle:%27Betta%20Fish%20Image%20Classification%20Using%20Artificial%20Neural%20Networks%20with%20Gabor%20Extraction%20Features%27,"2022 IEEE International Conference on Cybernetics and Computational …, 2022","2022 IEEE International Conference on Cybernetics and Computational …, 2022",N/A,"Authors : S Hidayat, AY Rahman, Istiadi",2022,N/A,N/A
Method for obtain peak amplitude value on discrete electrocardiogram,https://scholar.google.com/scholar?q=+intitle:%27Method%20for%20obtain%20peak%20amplitude%20value%20on%20discrete%20electrocardiogram%27,"Proceedings of the 2nd International Conference on Electronics, Biomedical …, 2022","Proceedings of the 2nd International Conference on Electronics, Biomedical …, 2022",N/A,"Authors : S Setiawidayat, AY Rahman",2022,N/A,N/A
Image Classification of Canaries Using Artificial Neural Network,https://scholar.google.com/scholar?q=+intitle:%27Image%20Classification%20of%20Canaries%20Using%20Artificial%20Neural%20Network%27,"2021 5th International Conference on Informatics and Computational Sciences …, 2021","2021 5th International Conference on Informatics and Computational Sciences …, 2021",N/A,"Authors : B Yanuki, AY Rahman, Istiadi",2021,N/A,N/A
"Health education for the prevention of Covid-19 transmission with the 3M movement in Ngaglik District, Batu City, East Java","https://scholar.google.com/scholar?q=+intitle:%27Health%20education%20for%20the%20prevention%20of%20Covid-19%20transmission%20with%20the%203M%20movement%20in%20Ngaglik%20District,%20Batu%20City,%20East%20Java%27","Jurnal Empathy Pengabdian Kepada Masyarakat, 57-62, 2021","Jurnal Empathy Pengabdian Kepada Masyarakat, 57-62, 2021",N/A,"Authors : SI Putri, A Widiyanto, AS Fajriah, JT Atmojo, PS Akbar, NL Qomariah",2021,N/A,N/A
Classification of Starling Image Using Artificial Neural Networks,https://scholar.google.com/scholar?q=+intitle:%27Classification%20of%20Starling%20Image%20Using%20Artificial%20Neural%20Networks%27,"Proceedings of the 6th International Conference on Sustainable Information …, 2021","Proceedings of the 6th International Conference on Sustainable Information …, 2021",N/A,Authors : AY Rahman,2021,N/A,N/A
Analysis of drug data mining with clustering technique using K-Means algorithm,https://scholar.google.com/scholar?q=+intitle:%27Analysis%20of%20drug%20data%20mining%20with%20clustering%20technique%20using%20K-Means%20algorithm%27,"Journal of Physics: Conference Series 1908 (1), 012024, 2021","Journal of Physics: Conference Series 1908 (1), 012024, 2021",N/A,"Authors : AL Hananto, P Assiroj, B Priyatna, A Fauzi, AY Rahman, SS Hilabi",2021,N/A,N/A
Klasifikasi Kualitas Biji Kopi Menggunakan MultilayerPerceptron Berbasis Fitur Warna LCH,https://scholar.google.com/scholar?q=+intitle:%27Klasifikasi%20Kualitas%20Biji%20Kopi%20Menggunakan%20MultilayerPerceptron%20Berbasis%20Fitur%20Warna%20LCH%27,"Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 5 (6), 1008-1017, 2021","Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 5 (6), 1008-1017, 2021",N/A,"Authors : I Ilhamsyah, AY Rahman, I Istiadi",2021,N/A,N/A
Modeling financial statements for small and medium businesses in Worm-Made Fertilizer Using Finite State Automata (FSA),https://scholar.google.com/scholar?q=+intitle:%27Modeling%20financial%20statements%20for%20small%20and%20medium%20businesses%20in%20Worm-Made%20Fertilizer%20Using%20Finite%20State%20Automata%20(FSA)%27,"Journal of Physics: Conference Series 1908 (1), 012025, 2021","Journal of Physics: Conference Series 1908 (1), 012025, 2021",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto, B Setyawan",2021,N/A,N/A
Evaluation comparison of wave amount measurement results in brass-plated tire steel cord using RMSE and cosine similarity,https://scholar.google.com/scholar?q=+intitle:%27Evaluation%20comparison%20of%20wave%20amount%20measurement%20results%20in%20brass-plated%20tire%20steel%20cord%20using%20RMSE%20and%20cosine%20similarity%27,"Indones. J. Electr. Eng. Comput. Sci 22 (1), 207, 2021","Indones. J. Electr. Eng. Comput. Sci 22 (1), 207, 2021",N/A,"Authors : AL Hananto, S Sulaiman, S Widiyanto, AY Rahman",2021,N/A,N/A
Image Classification of Canaries Using Artificial Neural Network,https://scholar.google.com/scholar?q=+intitle:%27Image%20Classification%20of%20Canaries%20Using%20Artificial%20Neural%20Network%27,"2021 5th International Conference on Informatics and Computational Sciences …, 2021","2021 5th International Conference on Informatics and Computational Sciences …, 2021",N/A,"Authors : B Yanuki, AY Rahman, Istiadi",2021,N/A,N/A
"Health education for the prevention of Covid-19 transmission with the 3M movement in Ngaglik District, Batu City, East Java","https://scholar.google.com/scholar?q=+intitle:%27Health%20education%20for%20the%20prevention%20of%20Covid-19%20transmission%20with%20the%203M%20movement%20in%20Ngaglik%20District,%20Batu%20City,%20East%20Java%27","Jurnal Empathy Pengabdian Kepada Masyarakat, 57-62, 2021","Jurnal Empathy Pengabdian Kepada Masyarakat, 57-62, 2021",N/A,"Authors : SI Putri, A Widiyanto, AS Fajriah, JT Atmojo, PS Akbar, NL Qomariah",2021,N/A,N/A
Classification of Starling Image Using Artificial Neural Networks,https://scholar.google.com/scholar?q=+intitle:%27Classification%20of%20Starling%20Image%20Using%20Artificial%20Neural%20Networks%27,"Proceedings of the 6th International Conference on Sustainable Information …, 2021","Proceedings of the 6th International Conference on Sustainable Information …, 2021",N/A,Authors : AY Rahman,2021,N/A,N/A
Analysis of drug data mining with clustering technique using K-Means algorithm,https://scholar.google.com/scholar?q=+intitle:%27Analysis%20of%20drug%20data%20mining%20with%20clustering%20technique%20using%20K-Means%20algorithm%27,"Journal of Physics: Conference Series 1908 (1), 012024, 2021","Journal of Physics: Conference Series 1908 (1), 012024, 2021",N/A,"Authors : AL Hananto, P Assiroj, B Priyatna, A Fauzi, AY Rahman, SS Hilabi",2021,N/A,N/A
Klasifikasi Citra Burung Lovebird Menggunakan Decision Tree dengan Empat Jenis Evaluasi,https://scholar.google.com/scholar?q=+intitle:%27Klasifikasi%20Citra%20Burung%20Lovebird%20Menggunakan%20Decision%20Tree%20dengan%20Empat%20Jenis%20Evaluasi%27,"Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 5 (4), 688-696, 2021","Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 5 (4), 688-696, 2021",N/A,Authors : AY Rahman,2021,N/A,N/A
Detection of Amplitude Peak and Duration of QRS Electrocardiogram Waves Using Discrete Data,https://scholar.google.com/scholar?q=+intitle:%27Detection%20of%20Amplitude%20Peak%20and%20Duration%20of%20QRS%20Electrocardiogram%20Waves%20Using%20Discrete%20Data%27,"Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 4 (3), 438-446, 2020","Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 4 (3), 438-446, 2020",N/A,"Authors : S Sabar, AY Rahman, R Hidayati",2020,N/A,N/A
Identifikasi Jenis Burung Lovebird Menggunakan Fitur Histogram Dengan Evaluasi Sse,https://scholar.google.com/scholar?q=+intitle:%27Identifikasi%20Jenis%20Burung%20Lovebird%20Menggunakan%20Fitur%20Histogram%20Dengan%20Evaluasi%20Sse%27,"Conference on Innovation and Application of Science and Technology (CIASTECH …, 2020","Conference on Innovation and Application of Science and Technology (CIASTECH …, 2020",N/A,"Authors : AY Rahman, I Istiadi",2020,N/A,N/A
Model Supply Chain Management (SCM) Pada Pupuk Organik Berbahan Cacing,https://scholar.google.com/scholar?q=+intitle:%27Model%20Supply%20Chain%20Management%20(SCM)%20Pada%20Pupuk%20Organik%20Berbahan%20Cacing%27,"JOINTECS (Journal of Information Technology and Computer Science) 5 (1), 33-40, 2020","JOINTECS (Journal of Information Technology and Computer Science) 5 (1), 33-40, 2020",N/A,"Authors : AY Rahman, B Setyawan, FW Setiawan, AL Hananto",2020,N/A,N/A
Deteksi Puncak Amplitudo dan Durasi Gelombang QRS Elektrokardiogram Menggunakan Discrete Data,https://scholar.google.com/scholar?q=+intitle:%27Deteksi%20Puncak%20Amplitudo%20dan%20Durasi%20Gelombang%20QRS%20Elektrokardiogram%20Menggunakan%20Discrete%20Data%27,"Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 4 (3), 538-446","Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 4 (3), 538-446",N/A,"Authors : S Sabar, AY Rahman, R Hidayati",2020,N/A,N/A
LoveBird Type Classification Using Fuzzy Logic and Artificial Neural Networks With Three Levels Of Features,https://scholar.google.com/scholar?q=+intitle:%27LoveBird%20Type%20Classification%20Using%20Fuzzy%20Logic%20and%20Artificial%20Neural%20Networks%20With%20Three%20Levels%20Of%20Features%27,,,N/A,"Authors : AY Rahman, I Istiadi",2020,N/A,N/A
Noise Reduction in RTL-SDR using Least Mean Square and Recursive Least Square,https://scholar.google.com/scholar?q=+intitle:%27Noise%20Reduction%20in%20RTL-SDR%20using%20Least%20Mean%20Square%20and%20Recursive%20Least%20Square%27,"Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 4 (2), 286-295, 2020","Jurnal RESTI (Rekayasa Sistem Dan Teknologi Informasi) 4 (2), 286-295, 2020",N/A,"Authors : AY Rahman, M Sa’adah, Istiadi",2020,N/A,N/A
Design and development of automation system for measurement of flow nozzle robot spray based on programmable logic controller and human machine interface at PT ADM casting plant,https://scholar.google.com/scholar?q=+intitle:%27Design%20and%20development%20of%20automation%20system%20for%20measurement%20of%20flow%20nozzle%20robot%20spray%20based%20on%20programmable%20logic%20controller%20and%20human%20machine%20interface%20at%20PT%20ADM%20casting%20plant%27,"Systematics 2 (2), 58-64, 2020","Systematics 2 (2), 58-64, 2020",N/A,"Authors : J Purwanto, K Suhada, R Jayawiguna, A Hananto, AY Rahman",2020,N/A,N/A
Pemberdayaan Kepada Kelompok Pengolah Sampah Organik Sebagai Pakan Cacing Di Kecamatan Sukun Kota Malang,https://scholar.google.com/scholar?q=+intitle:%27Pemberdayaan%20Kepada%20Kelompok%20Pengolah%20Sampah%20Organik%20Sebagai%20Pakan%20Cacing%20Di%20Kecamatan%20Sukun%20Kota%20Malang%27,"Jurnal Abdimas Mahakam 4 (1), 46-55, 2020","Jurnal Abdimas Mahakam 4 (1), 46-55, 2020",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",2020,N/A,N/A
Optimisasi Parameter Support Vector Machine Berbasis Algoritma Genetika pada Klasifikasi Teks Pengaduan Masyarakat,https://scholar.google.com/scholar?q=+intitle:%27Optimisasi%20Parameter%20Support%20Vector%20Machine%20Berbasis%20Algoritma%20Genetika%20pada%20Klasifikasi%20Teks%20Pengaduan%20Masyarakat%27,"Conference on Innovation and Application of Science and Technology, 481-488, 2020","Conference on Innovation and Application of Science and Technology, 481-488, 2020",N/A,"Authors : I Istiadi, AY Rahman",2020,N/A,N/A
Aplikasi Teknologi Tepat Guna Untuk Umkm Pengolahan Sampah Organik Sebagai Pakan Cacing,https://scholar.google.com/scholar?q=+intitle:%27Aplikasi%20Teknologi%20Tepat%20Guna%20Untuk%20Umkm%20Pengolahan%20Sampah%20Organik%20Sebagai%20Pakan%20Cacing%27,"Panrita Abdi-Jurnal Pengabdian pada Masyarakat 4 (2), 205-215, 2020","Panrita Abdi-Jurnal Pengabdian pada Masyarakat 4 (2), 205-215, 2020",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",2020,N/A,N/A
Detection of Amplitude Peak and Duration of QRS Electrocardiogram Waves Using Discrete Data,https://scholar.google.com/scholar?q=+intitle:%27Detection%20of%20Amplitude%20Peak%20and%20Duration%20of%20QRS%20Electrocardiogram%20Waves%20Using%20Discrete%20Data%27,"Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 4 (3), 438-446, 2020","Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi) 4 (3), 438-446, 2020",N/A,"Authors : S Sabar, AY Rahman, R Hidayati",2020,N/A,N/A
Pembuatan Fanspage Untuk Pemasaran Pupuk,https://scholar.google.com/scholar?q=+intitle:%27Pembuatan%20Fanspage%20Untuk%20Pemasaran%20Pupuk%27,"no. Ciastech, 143-150, 2019","no. Ciastech, 143-150, 2019",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",2019,N/A,N/A
Penerapan Algoritma Djikstra Pada Sistem Monitoring Petugas Lapangan Pemkab Bekasi Berbasis Android,https://scholar.google.com/scholar?q=+intitle:%27Penerapan%20Algoritma%20Djikstra%20Pada%20Sistem%20Monitoring%20Petugas%20Lapangan%20Pemkab%20Bekasi%20Berbasis%20Android%27,"JOINTECS (Journal Inf. Technol. Comput. Sci 4 (3), 95, 2019","JOINTECS (Journal Inf. Technol. Comput. Sci 4 (3), 95, 2019",N/A,"Authors : AL Hananto, B Priyatna, AY Rahman",2019,N/A,N/A
Model Pengolahan Kas UMKM Sampah Organik untuk Pakan Cacing Menggunakan Finite State Automata,https://scholar.google.com/scholar?q=+intitle:%27Model%20Pengolahan%20Kas%20UMKM%20Sampah%20Organik%20untuk%20Pakan%20Cacing%20Menggunakan%20Finite%20State%20Automata%27,"J. Ilm. FIFO 11 (2), 165, 2019","J. Ilm. FIFO 11 (2), 165, 2019",N/A,"Authors : AY Rahman, B Setyawan, FW Setiawan, AL Hananto",2019,N/A,N/A
RTL-SDR Audio Signal Optimization Using Noise Reduction and Fast Fourier Transforms,https://scholar.google.com/scholar?q=+intitle:%27RTL-SDR%20Audio%20Signal%20Optimization%20Using%20Noise%20Reduction%20and%20Fast%20Fourier%20Transforms%27,"International Conference on Industrial Revolution for Polytechnic Education …, 2019","International Conference on Industrial Revolution for Polytechnic Education …, 2019",N/A,Authors : AY Rahman,2019,N/A,N/A
Penerapan Teknologi Untuk Mengontrol Suhu Dan Kelembaban Pada Budidaya Ayam Jenis Petelor,https://scholar.google.com/scholar?q=+intitle:%27Penerapan%20Teknologi%20Untuk%20Mengontrol%20Suhu%20Dan%20Kelembaban%20Pada%20Budidaya%20Ayam%20Jenis%20Petelor%27,"J. Apl. dan Inov. Ipteks 2 (2), 43-50, 2019","J. Apl. dan Inov. Ipteks 2 (2), 43-50, 2019",N/A,"Authors : F Nurdiansyah, AY Rahman",2019,N/A,N/A
Pembuatan Fanspage Untuk Pemasaran Pupuk,https://scholar.google.com/scholar?q=+intitle:%27Pembuatan%20Fanspage%20Untuk%20Pemasaran%20Pupuk%27,"no. Ciastech, 143-150, 2019","no. Ciastech, 143-150, 2019",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",2019,N/A,N/A
Thermal optimization on incubator using fuzzy inference system based IoT,https://scholar.google.com/scholar?q=+intitle:%27Thermal%20optimization%20on%20incubator%20using%20fuzzy%20inference%20system%20based%20IoT%27,"2019 International Conference of Artificial Intelligence and Information …, 2019","2019 International Conference of Artificial Intelligence and Information …, 2019",N/A,"Authors : R Rakhmawati, FD Murdianto, A Luthfi, AY Rahman",2019,N/A,N/A
Pemasaran Pakan Cacing Berbahan Sampah Organik Menggunakan Fanspage Di Kecamatan Sukun Kota Malang,https://scholar.google.com/scholar?q=+intitle:%27Pemasaran%20Pakan%20Cacing%20Berbahan%20Sampah%20Organik%20Menggunakan%20Fanspage%20Di%20Kecamatan%20Sukun%20Kota%20Malang%27,"vol 4, 111-116, 2019","vol 4, 111-116, 2019",N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",2019,N/A,N/A
New method for obtaining Peak Value R and the duration of each cycle of Electrocardiogram,https://scholar.google.com/scholar?q=+intitle:%27New%20method%20for%20obtaining%20Peak%20Value%20R%20and%20the%20duration%20of%20each%20cycle%20of%20Electrocardiogram%27,"2018 International Conference on Sustainable Information Engineering and …, 2018","2018 International Conference on Sustainable Information Engineering and …, 2018",N/A,"Authors : S Setiawidayat, AY Rahman",2018,N/A,N/A
User experience measurement on go-jek mobile app in Malang City,https://scholar.google.com/scholar?q=+intitle:%27User%20experience%20measurement%20on%20go-jek%20mobile%20app%20in%20Malang%20City%27,"2018 Third International Conference on Informatics and Computing (ICIC), 1-6, 2018","2018 Third International Conference on Informatics and Computing (ICIC), 1-6, 2018",N/A,"Authors : AL Hananto, AY Rahman",2018,N/A,N/A
Vice Presidential Election Prediction Period 2019-2024 using Simple Additive Weighting,https://scholar.google.com/scholar?q=+intitle:%27Vice%20Presidential%20Election%20Prediction%20Period%202019-2024%20using%20Simple%20Additive%20Weighting%27,,,N/A,"Authors : AY Rahman, FW Setiawan, E Supriyanto",2018,N/A,N/A
User experience measurement on go-jek mobile app in Malang City,https://scholar.google.com/scholar?q=+intitle:%27User%20experience%20measurement%20on%20go-jek%20mobile%20app%20in%20Malang%20City%27,"2018 Third International Conference on Informatics and Computing (ICIC), 1-6, 2018","2018 Third International Conference on Informatics and Computing (ICIC), 1-6, 2018",N/A,"Authors : AL Hananto, AY Rahman",2018,N/A,N/A
Video minor stroke extraction using learning vector quantization,https://scholar.google.com/scholar?q=+intitle:%27Video%20minor%20stroke%20extraction%20using%20learning%20vector%20quantization%27,"2017 5th International Conference on Information and Communication …, 2017","2017 5th International Conference on Information and Communication …, 2017",N/A,"Authors : AY Rahman, S Sumpeno, MH Purnomo",2017,N/A,N/A
Arca detection and matching using Scale Invariant Feature Transform (SIFT) method of stereo camera,https://scholar.google.com/scholar?q=+intitle:%27Arca%20detection%20and%20matching%20using%20Scale%20Invariant%20Feature%20Transform%20(SIFT)%20method%20of%20stereo%20camera%27,"2017 International Conference on Soft Computing, Intelligent System and …, 2017","2017 International Conference on Soft Computing, Intelligent System and …, 2017",N/A,"Authors : AY Rahman, S Sumpeno, MH Purnomo",2017,N/A,N/A
Sambutan Redaksi,https://scholar.google.com/scholar?q=+intitle:%27Sambutan%20Redaksi%27,Islamadina: Jurnal Pemikiran Islam,Islamadina: Jurnal Pemikiran Islam,N/A,Authors : S Redaksi,2017,N/A,N/A
Modernisasi Usaha Jasa Servis Berbasis Mobile Aplication (servis Online) pada Smarthpone Sebagai Penunjang Pelayanan terhadap Konsumen,https://scholar.google.com/scholar?q=+intitle:%27Modernisasi%20Usaha%20Jasa%20Servis%20Berbasis%20Mobile%20Aplication%20(servis%20Online)%20pada%20Smarthpone%20Sebagai%20Penunjang%20Pelayanan%20terhadap%20Konsumen%27,"Widyagama National Conference on Economics and Business (WNCEB) 2017 1, 177 …, 2017","Widyagama National Conference on Economics and Business (WNCEB) 2017 1, 177 …, 2017",N/A,Authors : AYR Sarah Fahira Adriati,2017,N/A,N/A
Video Object Extraction Berbasis Lvq Menggunakan Metrik Jarak Minkowski Dan Euclidean,https://scholar.google.com/scholar?q=+intitle:%27Video%20Object%20Extraction%20Berbasis%20Lvq%20Menggunakan%20Metrik%20Jarak%20Minkowski%20Dan%20Euclidean%27,"Thesis, 2017","Thesis, 2017",N/A,Authors : AY Rahman,2017,N/A,N/A
Sistem Aplikasi Mobile Online Untuk Penjualan Liquid Petroleum Gas,https://scholar.google.com/scholar?q=+intitle:%27Sistem%20Aplikasi%20Mobile%20Online%20Untuk%20Penjualan%20Liquid%20Petroleum%20Gas%27,"Widyagama National Conference on Economics and Business (WNCEB) 2017 1, 259 …, 2017","Widyagama National Conference on Economics and Business (WNCEB) 2017 1, 259 …, 2017",N/A,Authors : AYR Protasio Emanuel Da Costa Silva Bacun,2017,N/A,N/A
Pengaruh Bahasa Daerah Terhadap Hasil Belajar Bahasa Indonesia Peserta Didik Kelas 1 Sd Inpres Maki Kecamatan Lamba-Leda Kabupaten Manggarai. AULADUNA: Jurnal Pendidikan Dasar …,https://scholar.google.com/scholar?q=+intitle:%27Pengaruh%20Bahasa%20Daerah%20Terhadap%20Hasil%20Belajar%20Bahasa%20Indonesia%20Peserta%20Didik%20Kelas%201%20Sd%20Inpres%20Maki%20Kecamatan%20Lamba-Leda%20Kabupaten%20Manggarai.%20AULADUNA:%20Jurnal%20Pendidikan%20Dasar%C2%A0%E2%80%A6%27,,,N/A,Authors : A Rahman,2016,N/A,N/A
Pengaruh bahasa daerah terhadap hasil belajar bahasa Indonesia peserta didik kelas 1 sd Inpres Maki Kecamatan Lamba Leda Kabupaten Manggarai Timur,https://scholar.google.com/scholar?q=+intitle:%27Pengaruh%20bahasa%20daerah%20terhadap%20hasil%20belajar%20bahasa%20Indonesia%20peserta%20didik%20kelas%201%20sd%20Inpres%20Maki%20Kecamatan%20Lamba%20Leda%20Kabupaten%20Manggarai%20Timur%27,"Alaudin: Jurnal Pendidikan Dasar Islam 3 (2), 71-79, 2016","Alaudin: Jurnal Pendidikan Dasar Islam 3 (2), 71-79, 2016",N/A,Authors : A Rahman,2016,N/A,N/A
Parasites of Scavenging Chickens in Malaysia,https://scholar.google.com/scholar?q=+intitle:%27Parasites%20of%20Scavenging%20Chickens%20in%20Malaysia%27,"Penerbit UMT, 2016","Penerbit UMT, 2016",N/A,"Authors : A Wahab, A Rahman",2016,N/A,N/A
Parasites of Scavenging Chickens in Malaysia,https://scholar.google.com/scholar?q=+intitle:%27Parasites%20of%20Scavenging%20Chickens%20in%20Malaysia%27,"Penerbit UMT, 2016","Penerbit UMT, 2016",N/A,"Authors : A Wahab, A Rahman",2016,N/A,N/A
Penelitian Nilai Kalor Briket Tongkol Jagung Dengan Berbagai Perbandingan Sekam Padi,https://scholar.google.com/scholar?q=+intitle:%27Penelitian%20Nilai%20Kalor%20Briket%20Tongkol%20Jagung%20Dengan%20Berbagai%20Perbandingan%20Sekam%20Padi%27,"Jurusan Teknik Mesin Fakultas Teknik Universitas Hasanuddin, Makassar, 2011","Jurusan Teknik Mesin Fakultas Teknik Universitas Hasanuddin, Makassar, 2011",N/A,"Authors : A Mangkau, A Rahman, G Bintaro",2011,N/A,N/A
Mekanisme ketahanan terinduksi oleh PGPR (Plant Growth Promoting Rhiziobacteria) pada tanaman cabai terinfeksi CMV,https://scholar.google.com/scholar?q=+intitle:%27Mekanisme%20ketahanan%20terinduksi%20oleh%20PGPR%20(Plant%20Growth%20Promoting%20Rhiziobacteria)%20pada%20tanaman%20cabai%20terinfeksi%20CMV%27,"J. Hortikultura 20 (3), 298-307, 2010","J. Hortikultura 20 (3), 298-307, 2010",N/A,"Authors : M Taufik, A Rahman, SH Hidayat",2010,N/A,N/A
Sistem Pengontrolan Inkubator Menggunakan Jaringan Wifi,https://scholar.google.com/scholar?q=+intitle:%27Sistem%20Pengontrolan%20Inkubator%20Menggunakan%20Jaringan%20Wifi%27,"Department of Physics, Diponegoro University, 2010","Department of Physics, Diponegoro University, 2010",N/A,Authors : AY Rahman,2010,N/A,N/A
Mekanisme ketahanan terinduksi oleh Plant growth promotting rhizobacteria (PGPR) pada tanaman cabai terinfeksi Cucumber Mosaik Virus (CMV),https://scholar.google.com/scholar?q=+intitle:%27Mekanisme%20ketahanan%20terinduksi%20oleh%20Plant%20growth%20promotting%20rhizobacteria%20(PGPR)%20pada%20tanaman%20cabai%20terinfeksi%20Cucumber%20Mosaik%20Virus%20(CMV)%27,"Indonesian Center for Horticulture Research and Development, 2010","Indonesian Center for Horticulture Research and Development, 2010",N/A,"Authors : M Taufik, A Rahman, A Wahab, SH Hidayat",2010,N/A,N/A
Klasifikasi Citra Burung Jalak Menggunakan Artificial Neural Network dan Random Forest,https://scholar.google.com/scholar?q=+intitle:%27Klasifikasi%20Citra%20Burung%20Jalak%20Menggunakan%20Artificial%20Neural%20Network%20dan%20Random%20Forest%27,"JEPIN (Jurnal Edukasi dan Penelitian Informatika) 8 (2), 255-268, 0","JEPIN (Jurnal Edukasi dan Penelitian Informatika) 8 (2), 255-268, 0",N/A,Authors : AY Rahman,0000,N/A,N/A
PENGOLAHAN LIMBAH ORGANIK MENJADI BUBUR LIMBAH UNTUK BUDIDAYA CACING,https://scholar.google.com/scholar?q=+intitle:%27PENGOLAHAN%20LIMBAH%20ORGANIK%20MENJADI%20BUBUR%20LIMBAH%20UNTUK%20BUDIDAYA%20CACING%27,,,N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",0000,N/A,N/A
PEMBUATAN FANSPAGE UNTUK PEMASARAN PUPUK BERBAHAN CACING DI KECAMATAN SUKUN KOTA MALANG,https://scholar.google.com/scholar?q=+intitle:%27PEMBUATAN%20FANSPAGE%20UNTUK%20PEMASARAN%20PUPUK%20BERBAHAN%20CACING%20DI%20KECAMATAN%20SUKUN%20KOTA%20MALANG%27,,,N/A,"Authors : AY Rahman, FW Setiawan, AL Hananto",0000,N/A,N/A
Peningkatan Standarisasi Kualitas Pupuk dan Ubi Berbasis Sistem Cerdas,https://scholar.google.com/scholar?q=+intitle:%27Peningkatan%20Standarisasi%20Kualitas%20Pupuk%20dan%20Ubi%20Berbasis%20Sistem%20Cerdas%27,,,N/A,"Authors : AY Rahman, CF Putri, A Hermawati",0000,N/A,N/A
