Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile,Researcher Name,Researcher ID,Affiliation,Department
Penggunaan Alat Canting Cap dan Media Sosial untuk Meningkatkan Produktivitas dan Ciri Khas Usaha Kecil Menengah Batik Sumari,https://garuda.kemdikbud.go.id/documents/detail/2018363,"RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 2 (2020)133 - 146","RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 2 (2020)133 - 146",Author Order : 3 of 3,"RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 2 (2020)133 - 146",2020,DOI: 10.35906/resona.v4i2.584,Accred : Sinta 5,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
ELAAH MODEL-MODEL PROPAGASI RADIO UNTUK SISTEM RADIO DUA-ARAH PITA VHF-UHF PADA AREA PERTAMBANGAN TERBUKA DAERAH TROPIS,https://garuda.kemdikbud.go.id/documents/detail/2782575,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""903-912","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""903-912",Author Order : 3 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""903-912",2020,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
Program Sumur Resapan Biopori Jumbo Sebagai Solusi Mengatasi Banjir Di Kelurahan Sumur Pacing Kecamatan Karawaci Kota Tangerang Provinsi Banten,https://garuda.kemdikbud.go.id/documents/detail/1739360,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS12-17","JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS12-17",Author Order : 3 of 3,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS12-17",2020,DOI: 10.31328/js.v3i1.1386,Accred : Sinta 5,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PENGUKURAN KINERJA TERHADAP KOPERASI SERBA USAHA (KSU) UM MALANG DENGAN METODE BALANCED SCORECARD,https://garuda.kemdikbud.go.id/documents/detail/810432,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)546-554","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)546-554",Author Order : 3 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)546-554",2018,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
SELAW INOVASI SEPATU BONGKAR PASANG YANG MODIS DAN EKONOMIS,https://garuda.kemdikbud.go.id/documents/detail/810506,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)1-9","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)1-9",Author Order : 3 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)1-9",2018,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PERANCANGAN SISTEM PENGUKURAN KINERJA KOPERASI DENGAN METODE BALANCED SCORECARD BERBASIS BORLAND DELPHI,https://garuda.kemdikbud.go.id/documents/detail/1069438,"Jurnal Ilmiah Teknik Industri Vol 1, No 3 (2013): Jurnal Ilmiah Teknik Industri (Jurnal Keilmuan Teknik dan Manajemen Industri)","Jurnal Ilmiah Teknik Industri Vol 1, No 3 (2013): Jurnal Ilmiah Teknik Industri (Jurnal Keilmuan Teknik dan Manajemen Industri)",Author Order : 3 of 3,"Jurnal Ilmiah Teknik Industri Vol 1, No 3 (2013): Jurnal Ilmiah Teknik Industri (Jurnal Keilmuan Teknik dan Manajemen Industri)",2013,DOI: 10.24912/jitiuntar.v1i3.473,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PENCETAK PAVING DAN BATAKO BOKASHI KOMBINASI MEKANIS DAN HIDRAULIS UNTUK MENINGKATKAN PRODUKTIVITAS,https://garuda.kemdikbud.go.id/documents/detail/160215,"WIDYA TEKNIKA Vol 21, No 1: MARET 2013","WIDYA TEKNIKA Vol 21, No 1: MARET 2013",Author Order : 3 of 3,"WIDYA TEKNIKA Vol 21, No 1: MARET 2013",2013,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PEMILIHAN SUPPLIER BAHAN BAKU PENGEMAS DENGAN METODE AHP (ANALYTICAL HIERARCHY PROCESS),https://garuda.kemdikbud.go.id/documents/detail/114466,"WIDYA TEKNIKA Vol 20, No 1: Maret 2012","WIDYA TEKNIKA Vol 20, No 1: Maret 2012",Author Order : 3 of 3,"WIDYA TEKNIKA Vol 20, No 1: Maret 2012",2012,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PEMILIHAN SUPPLIER BAHAN BAKU KERTAS DENGAN MODEL QCDFR DAN ANALYTICAL HIERARCHY PROCESS (AHP),https://garuda.kemdikbud.go.id/documents/detail/114490,"WIDYA TEKNIKA Vol 20, No 2: OKTOBER 2012","WIDYA TEKNIKA Vol 20, No 2: OKTOBER 2012",Author Order : 3 of 3,"WIDYA TEKNIKA Vol 20, No 2: OKTOBER 2012",2012,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PENERAPAN METODE TOTAL PERFORMANCE SCORECARD UNTUK MERANCANG SISTEM PENGUKURAN KINERJA PERUSAHAAN,https://garuda.kemdikbud.go.id/documents/detail/114500,"WIDYA TEKNIKA Vol 19, No 2: OKTOBER 2011","WIDYA TEKNIKA Vol 19, No 2: OKTOBER 2011",Author Order : 0 of 0,"WIDYA TEKNIKA Vol 19, No 2: OKTOBER 2011",2011,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PENGUKURAN KINERJA DENGAN MENGGUNAKAN METODE BALANCED SCORECARD DAN SIX SIGMA,https://garuda.kemdikbud.go.id/documents/detail/114517,"WIDYA TEKNIKA Vol 19, No 1: MARET 2011","WIDYA TEKNIKA Vol 19, No 1: MARET 2011",Author Order : 0 of 0,"WIDYA TEKNIKA Vol 19, No 1: MARET 2011",2011,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
UPAYA MENURUNKAN JUMLAH CACAT PRODUK SHUTTLECOCK DENGAN METODE SIX SIGMA,https://garuda.kemdikbud.go.id/documents/detail/114525,"WIDYA TEKNIKA Vol 18, No 2: OKTOBER 2010","WIDYA TEKNIKA Vol 18, No 2: OKTOBER 2010",Author Order : 0 of 0,"WIDYA TEKNIKA Vol 18, No 2: OKTOBER 2010",2010,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
PERANCANGAN ULANG VACUUM FRYING PADA PROSES PRODUKSI KRIPIK BUAH INDUSTRI KECIL DENGAN METODE REKAYASA NILAI,https://garuda.kemdikbud.go.id/documents/detail/114534,"WIDYA TEKNIKA Vol 18, No 1: MARET 2010","WIDYA TEKNIKA Vol 18, No 1: MARET 2010",Author Order : 0 of 0,"WIDYA TEKNIKA Vol 18, No 1: MARET 2010",2010,DOI: -,Accred : Unknown,CHAULIAH FATMA PUTRI,5981061,Universitas Widya Gama,S1 - Teknik Industri
