Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile,Researcher Name,Researcher ID,Affiliation,Department
"Analisis Penggunaan Vendor Managed Inventory Terhadap Minimasi Bullwhip Effect Pada Supply Chain Manufaktur Produk Infus D5, NS, dan RL (Studi Kasus: PT. MJB PHARMA–PASURUAN)","https://scholar.google.com/scholar?q=+intitle:%27Analisis%20Penggunaan%20Vendor%20Managed%20Inventory%20Terhadap%20Minimasi%20Bullwhip%20Effect%20Pada%20Supply%20Chain%20Manufaktur%20Produk%20Infus%20D5,%20NS,%20dan%20RL%20(Studi%20Kasus:%20PT.%20MJB%20PHARMA%E2%80%93PASURUAN)%27","JURNAL FLYWHEEL 14 (2), 11-18, 2023","JURNAL FLYWHEEL 14 (2), 11-18, 2023",N/A,"Authors : D Arsyah, CF Putri",2023,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
"Analisis Mesin Mixer Pakan Ternak Dengan Metode Six Big Losses, FMEA dan LTA (Studi Kasus pada Koperasi Agro Niaga Jabung Syariah Unit Sarana Produksi Pakan Ternak-SAPRONAK)","https://scholar.google.com/scholar?q=+intitle:%27Analisis%20Mesin%20Mixer%20Pakan%20Ternak%20Dengan%20Metode%20Six%20Big%20Losses,%20FMEA%20dan%20LTA%20(Studi%20Kasus%20pada%20Koperasi%20Agro%20Niaga%20Jabung%20Syariah%20Unit%20Sarana%20Produksi%20Pakan%20Ternak-SAPRONAK)%27","JURNAL FLYWHEEL 14 (2), 1-10, 2023","JURNAL FLYWHEEL 14 (2), 1-10, 2023",N/A,"Authors : A Hardianto, Y Alvianto",2023,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
The implementation of anthropometric measurement in designing the ergonomics work furniture,https://scholar.google.com/scholar?q=+intitle:%27The%20implementation%20of%20anthropometric%20measurement%20in%20designing%20the%20ergonomics%20work%20furniture%27,"EUREKA: Physics and Engineering, 20-27, 2022","EUREKA: Physics and Engineering, 20-27, 2022",N/A,"Authors : S Silviana, A Hardianto, D Hermawan",2022,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
PENINGKATAN KUALITAS MOTORIK ANAK USIA DINI BERBASIS ALAT PERMAINAN EDUKATIF DI POS PAUD PELANGI KELURAHAN MERGOSONO MALANG,https://scholar.google.com/scholar?q=+intitle:%27PENINGKATAN%20KUALITAS%20MOTORIK%20ANAK%20USIA%20DINI%20BERBASIS%20ALAT%20PERMAINAN%20EDUKATIF%20DI%20POS%20PAUD%20PELANGI%20KELURAHAN%20MERGOSONO%20MALANG%27,"Conference on Innovation and Application of Science and Technology (CIASTECH …, 2021","Conference on Innovation and Application of Science and Technology (CIASTECH …, 2021",N/A,"Authors : S Silviana, A Hardianto, D Hermawan",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
Ergonomic risk assessment of the press machine for casava chips in SMEs-Karya Lestari Jaya: A case study,https://scholar.google.com/scholar?q=+intitle:%27Ergonomic%20risk%20assessment%20of%20the%20press%20machine%20for%20casava%20chips%20in%20SMEs-Karya%20Lestari%20Jaya:%20A%20case%20study%27,"Journal of Applied Engineering Science 19 (2), 399-406, 2021","Journal of Applied Engineering Science 19 (2), 399-406, 2021",N/A,"Authors : S Hakim, A Hardianto, N Fuhaid, D Hermawan",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
Faktor-faktor yang mempengaruhi opini audit going concern terhadap nilai keuangan perusahaan manufaktur consumer goods industry,https://scholar.google.com/scholar?q=+intitle:%27Faktor-faktor%20yang%20mempengaruhi%20opini%20audit%20going%20concern%20terhadap%20nilai%20keuangan%20perusahaan%20manufaktur%20consumer%20goods%20industry%27,"Owner: Riset & Jurnal Akuntansi 5 (2), 266-278, 2021","Owner: Riset & Jurnal Akuntansi 5 (2), 266-278, 2021",N/A,"Authors : J Fortuna, S Silviana, C Jerriko, TTU Sipahutar",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
PEMASARAN DIGITAL UNTUK PENINGKATAN PRODUKTIFITAS KUE DI UNIESTY CAKE AND COOKIES SINGOSARI,https://scholar.google.com/scholar?q=+intitle:%27PEMASARAN%20DIGITAL%20UNTUK%20PENINGKATAN%20PRODUKTIFITAS%20KUE%20DI%20UNIESTY%20CAKE%20AND%20COOKIES%20SINGOSARI%27,"Conference on Innovation and Application of Science and Technology (CIASTECH …, 2021","Conference on Innovation and Application of Science and Technology (CIASTECH …, 2021",N/A,"Authors : D Hermawan, A Hardianto, S Silviana",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
Implementation of marble waste as aggregate material rigid pavement,https://scholar.google.com/scholar?q=+intitle:%27Implementation%20of%20marble%20waste%20as%20aggregate%20material%20rigid%20pavement%27,"EUREKA: Physics and Engineering, 76-88, 2021","EUREKA: Physics and Engineering, 76-88, 2021",N/A,"Authors : C Aditya, D Irawan, S Silviana",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
"Pengaruh Dewan Komisaris Independen, Kepemilikan Manajerial, Debt Ratio, Likuiditas, dan Faktor Lain pada Kinerja Perusahaan Manufaktur di BEI dengan Metode Tobin’s Q","https://scholar.google.com/scholar?q=+intitle:%27Pengaruh%20Dewan%20Komisaris%20Independen,%20Kepemilikan%20Manajerial,%20Debt%20Ratio,%20Likuiditas,%20dan%20Faktor%20Lain%20pada%20Kinerja%20Perusahaan%20Manufaktur%20di%20BEI%20dengan%20Metode%20Tobin%E2%80%99s%20Q%27","Jurnal Manajemen Bisnis dan Kewirausahaan 5 (4), 391-395, 2021","Jurnal Manajemen Bisnis dan Kewirausahaan 5 (4), 391-395, 2021",N/A,"Authors : S Silviana, S Widoatmodjo",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
The implementation of value engineering using Zero-one Method to redesign the conventional tool for molding the cassava cracker,https://scholar.google.com/scholar?q=+intitle:%27The%20implementation%20of%20value%20engineering%20using%20Zero-one%20Method%20to%20redesign%20the%20conventional%20tool%20for%20molding%20the%20cassava%20cracker%27,"Journal of Physics: Conference Series 1908 (1), 012029, 2021","Journal of Physics: Conference Series 1908 (1), 012029, 2021",N/A,"Authors : A Hardianto, AR Wardhani, N Fuhaid, D Hermawan, AR Fadhillah",2021,N/A,N/A,SILVIANA,5990635,Universitas Widya Gama,S1 - Teknik Industri
