Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile,Researcher Name,Researcher ID,Affiliation,Department
Peningkatan Kapasitas Proses Produksi UKM Keripik Tempe Melalui Implementasi Mesin Pemotongan Tempe,https://garuda.kemdikbud.go.id/documents/detail/2598376,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 5, No 1 (2022): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS175-180","JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 5, No 1 (2022): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS175-180",Author Order : 2 of 6,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 5, No 1 (2022): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS175-180",2022,DOI: 10.31328/js.v5i1.3468,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
PEMETAAN DAN ANALISIS PERKEMBANGAN BIDANG GAMIFICATION BERBASIS METODE KOMBINASI OPEN KNOWLEDGE MAP DAN VOS VIEWER,https://garuda.kemdikbud.go.id/documents/detail/3176096,"JURNAL INFORMATIKA DAN KOMPUTER Vol 6, No 2 (2022): ReBorn -- September 2022194--199","JURNAL INFORMATIKA DAN KOMPUTER Vol 6, No 2 (2022): ReBorn -- September 2022194--199",Author Order : 2 of 6,"JURNAL INFORMATIKA DAN KOMPUTER Vol 6, No 2 (2022): ReBorn -- September 2022194--199",2022,DOI: 10.26798/jiko.v6i2.606,Accred : Sinta 4,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
INDIKATOR KINERJA INOVASI PADA STARTUP,https://garuda.kemdikbud.go.id/documents/detail/2459478,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""359-366","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""359-366",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""359-366",2021,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
EVALUASI KEEFEKTIFAN PROGRAM PERTUKARAN PELAJAR ANTARA PROGRAM STUDI TEKNIK INDUSTRI UNIVERSITAS WIDYAGAMA MALANG DENGAN PERGURUAN TINGGI DALAM DAN LUAR NEGERI,https://garuda.kemdikbud.go.id/documents/detail/2609597,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""997-1004","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""997-1004",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""997-1004",2021,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
PERAN PENGUKURAN KINERJA DALAM INOVASI RANTAI PASOK,https://garuda.kemdikbud.go.id/documents/detail/2459561,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""549-554","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""549-554",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""549-554",2021,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
EVALUASI KEPUASAN PESERTA PELATIHAN MANAJEMEN DAN ALAT PRODUKSI PADA HOME INDUSTRY KRIPIK TEMPE MALANG,https://garuda.kemdikbud.go.id/documents/detail/2609613,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""753-758","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""753-758",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""753-758",2021,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
Implementasi Analytic Hierarchy Process Pada Perancangan Sistem Pendukung Keputusan Rekrutmen Karyawan Di PT. X Berbasis Visual Studio 2019,https://garuda.kemdikbud.go.id/documents/detail/1739358,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS25-35","JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS25-35",Author Order : 2 of 6,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS25-35",2020,DOI: 10.31328/js.v3i1.1388,Accred : Sinta 5,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
PERAMALAN KAPASITAS PRODUKSI MATRAS FLOWER DI PT. X,https://garuda.kemdikbud.go.id/documents/detail/2459601,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""665-674","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""665-674",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""665-674",2020,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
ANALISIS FASILITAS PRODUKSI DI UKM OPAK SINGKONG,https://garuda.kemdikbud.go.id/documents/detail/2045945,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""923-928","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""923-928",Author Order : 2 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""923-928",2020,DOI: -,Accred : Unknown,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
Gamifikasi (Gamification) Konsep dan Penerapan,https://garuda.kemdikbud.go.id/documents/detail/2192364,"JOINTECS (Journal of Information Technology and Computer Science) Vol 5, No 3 (2020)219-228","JOINTECS (Journal of Information Technology and Computer Science) Vol 5, No 3 (2020)219-228",Author Order : 2 of 6,"JOINTECS (Journal of Information Technology and Computer Science) Vol 5, No 3 (2020)219-228",2020,DOI: 10.31328/jointecs.v5i3.1490,Accred : Sinta 4,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
Transfer Pengetahuan Melalui Pelatihan E-Commerce Dalam Pemberdayaan UKM Dewi-Dewi Di Kecamatan Singosari Kabupaten Malang,https://garuda.kemdikbud.go.id/documents/detail/1718768,"RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 1 (2020)22-29","RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 1 (2020)22-29",Author Order : 2 of 2,"RESONA : Jurnal Ilmiah Pengabdian Masyarakat Vol 4, No 1 (2020)22-29",2020,DOI: 10.35906/resona.v4i1.401,Accred : Sinta 5,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
Penerapan Analisis Resiko Terhadap Kesehatan Dan Keselamatan Kerja (K3) Pada PT. X,https://garuda.kemdikbud.go.id/documents/detail/1739359,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS6-11","JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS6-11",Author Order : 2 of 2,"JURNAL APLIKASI DAN INOVASI IPTEKS ""SOLIDITAS"" (J-SOLID) Vol 3, No 1 (2020): Jurnal Aplikasi Dan Inovasi Ipteks SOLIDITAS6-11",2020,DOI: 10.31328/js.v3i1.1385,Accred : Sinta 5,ARIE RESTU WARDHANI,5977277,Universitas Widya Gama,S1 - Teknik Industri
